timestamp,open,high,low,close,volume
1751334900000,30022.921846651458,30029.401422284376,30001.996261218104,30013.47988333134,35.384310320413185
1751335200000,30013.47988333134,30012.87729790101,29993.478323206124,30004.807747431503,23.807322614125667
1751335500000,30004.807747431503,30049.607823888084,30017.684476264723,30030.017985036433,44.5809022067239
1751335800000,30030.017985036433,30033.46386135631,29999.605849234318,30014.439679572606,63.09481363935036
1751336100000,30014.439679572606,30059.90697272741,30039.122572620316,30053.140043353567,41.71417614116834
1751336400000,30053.140043353567,30053.049280574538,30030.458028448524,30036.73731366188,10.282265105077059
1751336700000,30036.73731366188,30054.348365295416,30034.626789239963,30041.128475500685,56.83060717064435
1751337000000,30041.128475500685,30035.477324351938,30019.776138214664,30028.93210679016,73.2340254332058
1751337300000,30028.93210679016,30096.701783344917,30064.21837640219,30079.62396405596,77.86413902668696
1751337600000,30079.62396405596,30085.006418973502,30064.341051878495,30072.83831166586,21.255285775562587
1751337900000,30072.83831166586,30069.184835458793,30040.470055844933,30050.80438971561,30.748969648615933
1751338200000,30050.80438971561,30041.10777747445,30023.59517218589,30031.057983326544,87.08976740421232
1751338500000,30031.057983326544,30046.347928579733,30014.274258240956,30029.635387237664,25.443921298145455
1751338800000,30029.635387237664,30057.117361022214,30033.878469523555,30052.061552288553,48.04434379845492
1751339100000,30052.061552288553,30073.17500623665,30045.483351742987,30063.709910359084,48.53112226234017
1751339400000,30063.709910359084,30058.347314223254,30027.842022869463,30040.19849987513,51.907752155556636
1751339700000,30040.19849987513,30055.930269063363,30035.20274308797,30045.885015047865,38.059966921418436
1751340000000,30045.885015047865,30042.2668971497,30022.502474671266,30035.183952229352,95.47394944971145
1751340300000,30035.183952229352,30065.142975142262,30030.60392487929,30048.74385145483,38.32820992182991
1751340600000,30048.74385145483,30079.32913444435,30054.24769811909,30072.056593526646,33.73609173695752
1751340900000,30072.056593526646,30085.53162641979,30061.441376754712,30078.69270908374,18.28925595970209
1751341200000,30078.69270908374,30092.71502519253,30071.711785818436,30083.910711504577,78.54660084948442
1751341500000,30083.910711504577,30052.74377256838,30022.402019078065,30035.889797079395,16.753257552189183
1751341800000,30035.889797079395,30068.71242476811,30033.175940127185,30048.72024030063,63.35442553842118
1751342100000,30048.72024030063,30029.607270567907,29993.51875383552,30013.483424241716,16.721254413903402
1751342400000,30013.483424241716,30031.698921971438,30002.02585670227,30019.536025628237,17.598066483523592
1751342700000,30019.536025628237,30012.533344476255,29982.894809278452,29993.547291338127,72.92865595457391
1751343000000,29993.547291338127,30019.583347753876,29985.138180053997,30004.63954894279,71.7837076273356
1751343300000,30004.63954894279,30022.564244831112,30008.401276271146,30013.98894473638,49.95723706096174
1751343600000,30013.98894473638,30038.55167539388,30018.03021854328,30023.718576654304,82.35942863510277
1751343900000,30023.718576654304,30024.333926946852,30008.70596544702,30014.479898683854,45.41525534050274
1751344200000,30014.479898683854,30024.91309104785,29999.304830312572,30019.055980190784,27.20986202972813
1751344500000,30019.055980190784,30077.03752258851,30048.835640013443,30062.96418733566,75.20079449447265
1751344800000,30062.96418733566,30086.460555924383,30061.967875844115,30076.77871241974,85.33924973375852
1751345100000,30076.77871241974,30102.872157355232,30078.75176164056,30089.64391640605,92.39563264036319
1751345400000,30089.64391640605,30127.04555864603,30113.708905209474,30121.12371860458,15.079086078481254
1751345700000,30121.12371860458,30119.95959752358,30088.373321980936,30100.609665926222,89.43518505655992
1751346000000,30100.609665926222,30098.747263188834,30088.111575167837,30093.4625569857,85.58525401168572
1751346300000,30093.4625569857,30129.388765396725,30107.95680313062,30113.231651211972,31.3527611963585
1751346600000,30113.231651211972,30156.754835722466,30136.08613299246,30145.11080297079,78.36039300921247
1751346900000,30145.11080297079,30175.4449040753,30144.38728099467,30155.5589444831,81.77426166480244
1751347200000,30155.5589444831,30164.277504751488,30130.479645081214,30146.953730373425,50.383048801555844
1751347500000,30146.953730373425,30168.98284950538,30134.055875110265,30152.05601617211,32.901864623361675
1751347800000,30152.05601617211,30150.871766800563,30123.779046812422,30131.50808490042,98.12068024232869
1751348100000,30131.50808490042,30159.271057570564,30127.59370674736,30143.431000336932,97.98579447880994
1751348400000,30143.431000336932,30176.15910037585,30156.023432932623,30165.422617626286,85.22978630328707
1751348700000,30165.422617626286,30149.746000742,30132.40722250036,30144.426046622175,73.35087561524082
1751349000000,30144.426046622175,30122.683373871623,30100.536383893308,30117.438065162936,57.76070159253671
1751349300000,30117.438065162936,30142.442832875433,30115.19401696113,30130.698105727413,47.614093641827765
1751349600000,30130.698105727413,30159.071808547742,30123.591007814488,30139.7636599259,12.266210045524021
1751349900000,30139.7636599259,30136.7475705936,30117.84350823964,30124.501743410015,96.05000260263327
1751350200000,30124.501743410015,30123.82658962672,30106.3256134233,30116.25103412699,39.92988162009921
1751350500000,30116.25103412699,30120.946053220716,30098.681217300196,30113.599844960074,68.8465419506221
1751350800000,30113.599844960074,30117.25858198777,30089.418699611102,30107.450479775478,15.85276694202053
1751351100000,30107.450479775478,30109.795512617413,30080.460035845666,30096.141754152053,13.333040729235977
1751351400000,30096.141754152053,30096.80548599736,30072.016174893313,30081.178785369637,19.62183968119075
1751351700000,30081.178785369637,30110.792843729778,30082.919117771296,30096.8312400022,37.94599438739317
1751352000000,30096.8312400022,30095.935001830592,30072.502771526637,30090.452579379005,23.792780003720758
1751352300000,30090.452579379005,30106.79175432641,30074.86947806197,30093.470230265328,16.198518722332235
1751352600000,30093.470230265328,30084.050842318116,30050.22842408369,30068.653039446563,44.816575921094085
1751352900000,30068.653039446563,30102.06816366802,30082.67990424175,30089.055605546582,28.327748627117288
1751353200000,30089.055605546582,30101.15038204637,30073.5668621783,30093.061904047772,91.6021065219995
1751353500000,30093.061904047772,30144.548286549507,30107.053843418096,30125.534409455107,61.21285894082843
1751353800000,30125.534409455107,30145.34320387402,30116.15607136196,30127.249336482946,86.15814430338999
1751354100000,30127.249336482946,30129.588513576586,30103.510049303288,30119.149907679406,21.450115700169825
1751354400000,30119.149907679406,30117.067133781235,30094.977953952864,30105.690005343542,59.55032561847027
1751354700000,30105.690005343542,30135.081079366937,30102.152111816482,30115.916668397396,56.01337955280373
1751355000000,30115.916668397396,30146.93976265301,30116.1537499913,30127.68112666529,32.454336020013585
1751355300000,30127.68112666529,30157.90934663364,30134.97831513556,30149.6904913034,87.98526163270883
1751355600000,30149.6904913034,30190.7975799119,30158.35732780306,30177.970041643566,16.788416911178846
1751355900000,30177.970041643566,30219.659943560953,30195.67828706673,30202.62240032204,93.80796748012254
1751356200000,30202.62240032204,30201.712123462523,30185.49185550782,30191.948296665953,53.23161915737047
1751356500000,30191.948296665953,30209.48764171314,30183.069861991764,30190.257308229033,57.6258564974427
1751356800000,30190.257308229033,30215.93254612204,30187.171295811982,30198.790641987474,45.96133868042168
1751357100000,30198.790641987474,30172.59409502561,30144.935052044373,30159.357274863265,19.829339092647285
1751357400000,30159.357274863265,30195.81821699458,30179.41285183796,30185.40172769609,93.04649752674527
1751357700000,30185.40172769609,30208.229776662072,30183.303267882467,30192.09065478084,46.505081718320035
1751358000000,30192.09065478084,30221.090447413877,30197.094035300117,30209.941246079616,12.949345415944283
1751358300000,30209.941246079616,30208.31271482293,30189.794447743327,30202.7489535489,99.7812411100046
1751358600000,30202.7489535489,30219.02535196116,30184.657567755567,30201.533198879515,37.98672265203465
1751358900000,30201.533198879515,30219.873388691536,30191.64008471503,30203.470629609667,19.391079921780115
1751359200000,30203.470629609667,30236.79345434203,30206.462384961913,30225.102326358545,38.74348405459629
1751359500000,30225.102326358545,30256.946631790615,30234.11399463636,30244.349285435994,15.014559166680591
1751359800000,30244.349285435994,30254.01892884499,30232.13214632712,30249.003441030785,19.865965158718065
1751360100000,30249.003441030785,30270.065845633828,30236.00467357305,30251.64650755658,69.3388590670103
1751360400000,30251.64650755658,30288.30640372616,30257.563622737507,30270.383247203838,53.76776854793699
1751360700000,30270.383247203838,30278.578096678277,30247.86910457682,30267.770565021445,56.22907261290089
1751361000000,30267.770565021445,30259.467672291605,30232.530219506025,30251.679269990036,77.29366994563375
1751361300000,30251.679269990036,30244.633624392183,30212.432333181277,30231.588880512572,16.22054501711822
1751361600000,30231.588880512572,30258.72995781953,30241.551937224856,30249.567725400997,69.64269264868233
1751361900000,30249.567725400997,30279.28071505475,30255.733550581386,30264.435678327212,50.16653635705358
1751362200000,30264.435678327212,30290.343602859717,30254.777457871292,30273.91005071799,17.159358161598238
1751362500000,30273.91005071799,30273.21915401974,30234.968983277067,30254.69866079873,32.127084722830716
1751362800000,30254.69866079873,30282.74241301892,30268.29065559967,30273.406437413043,82.11104757819959
1751363100000,30273.406437413043,30279.50829166912,30260.61688648673,30271.465804913045,82.84205274584072
1751363400000,30271.465804913045,30276.152271972336,30254.452128063946,30266.61676280366,23.254708988347602
1751363700000,30266.61676280366,30263.68644362879,30252.643136329854,30258.212532598503,85.47523335708966
1751364000000,30258.212532598503,30275.389268689072,30247.18925744731,30264.510174991607,16.486345985207777
1751364300000,30264.510174991607,30295.17752565275,30261.698423436297,30276.02833823314,65.42597443369033
1751364600000,30276.02833823314,30289.82214812081,30257.81677906982,30277.742377812156,44.514620153048206
1751364900000,30277.742377812156,30297.27956204575,30264.022832437317,30278.958188108983,41.71087689928757
1751365200000,30278.958188108983,30249.66945312296,30220.85100704374,30231.077325188675,20.568285230016812
1751365500000,30231.077325188675,30231.938520621658,30212.71797162568,30224.97927253026,41.45317680542479
1751365800000,30224.97927253026,30253.438881345926,30227.514841386415,30244.140415605052,88.3212689941896
1751366100000,30244.140415605052,30275.38933923008,30253.169528376708,30265.67202235879,65.32607189270473
1751366400000,30265.67202235879,30263.14776208857,30226.43040445345,30243.175035004268,71.41509659316347
1751366700000,30243.175035004268,30209.60914180127,30192.75549819663,30202.0901175528,36.61271453905229
1751367000000,30202.0901175528,30199.310163674727,30171.62847123201,30187.39698647778,89.6807795975249
1751367300000,30187.39698647778,30181.256725068466,30156.748429792773,30168.71069058775,50.671510890909154
1751367600000,30168.71069058775,30183.894010071435,30155.976604162643,30173.921031456117,92.11862907470869
1751367900000,30173.921031456117,30186.78964388225,30169.43144472704,30175.163483770233,80.85431114880113
1751368200000,30175.163483770233,30187.978014597804,30156.104088356966,30173.586843247303,41.45191111283545
1751368500000,30173.586843247303,30206.447552631857,30185.239793314464,30195.92000374955,28.345379486418697
1751368800000,30195.92000374955,30219.659174473687,30201.551554032023,30213.76739149043,82.821703921514
1751369100000,30213.76739149043,30221.50206122904,30192.48245687379,30206.311930094595,66.80550814967464
1751369400000,30206.311930094595,30234.52933275365,30199.992488572367,30215.577048929164,76.69485535026226
1751369700000,30215.577048929164,30255.379639876428,30224.751404616713,30239.054896787053,89.20820330116383
1751370000000,30239.054896787053,30187.915044658235,30161.827931841897,30175.30379384555,69.83903637637968
1751370300000,30175.30379384555,30188.03458609649,30158.92012466172,30172.047823049557,27.680816963880282
1751370600000,30172.047823049557,30162.346613257905,30133.323080617734,30146.661416889194,87.58215390502188
1751370900000,30146.661416889194,30150.481890682666,30132.613706652566,30140.44135761947,33.18958089297511
1751371200000,30140.44135761947,30188.678924707558,30152.518355954155,30170.36777690791,86.66970800977117
1751371500000,30170.36777690791,30197.743796371247,30169.544015148298,30179.820884480032,21.19959888894601
1751371800000,30179.820884480032,30200.308412445018,30173.363296661104,30188.264786806845,81.46013247305683
1751372100000,30188.264786806845,30190.500431324388,30160.336945824543,30176.06532747968,40.42644073679992
1751372400000,30176.06532747968,30213.284023781733,30183.47479189289,30202.938432180817,58.571863712701216
1751372700000,30202.938432180817,30199.710885896253,30175.888662504345,30193.548430833147,42.94080641926076
1751373000000,30193.548430833147,30177.941598312984,30144.01643895499,30163.23496658567,58.373638851926835
1751373300000,30163.23496658567,30137.818924124327,30118.477738272835,30129.55586173374,51.825899258318124
1751373600000,30129.55586173374,30148.434573168062,30119.93263322518,30129.801347379933,88.03037836596914
1751373900000,30129.801347379933,30114.620196557793,30090.231812770806,30102.189500900742,29.782627902000712
1751374200000,30102.189500900742,30116.734831085712,30097.408906247467,30105.168205662114,85.7945593933991
1751374500000,30105.168205662114,30110.095335761158,30075.56801074759,30093.058393377385,22.01059825337977
1751374800000,30093.058393377385,30118.71401328357,30080.672476532705,30100.38352906519,92.42260017067436
1751375100000,30100.38352906519,30119.137998429498,30090.461959958357,30100.8817252831,43.10870238479214
1751375400000,30100.8817252831,30112.042350910444,30088.18866107866,30103.914458142823,12.44868128711979
1751375700000,30103.914458142823,30056.95468798467,30037.75645613092,30048.45964871361,19.715696646923057
1751376000000,30048.45964871361,30085.255710799214,30064.883652547956,30078.90060993723,35.34863365865868
1751376300000,30078.90060993723,30057.745473372914,30025.472227385282,30037.851650124256,40.24868491097
1751376600000,30037.851650124256,30054.131002960774,30041.232043047476,30046.39819373837,61.29510494848611
1751376900000,30046.39819373837,30061.563881644553,30038.970583343496,30049.316676488772,11.441267075021877
1751377200000,30049.316676488772,30070.562944873876,30051.196268537235,30062.243229302352,76.19951017057329
1751377500000,30062.243229302352,30100.851696003207,30069.030524185047,30081.689310334346,70.85913181380361
1751377800000,30081.689310334346,30083.141465473956,30060.916994929066,30075.959708322916,39.68935952614946
1751378100000,30075.959708322916,30084.960984627032,30062.818507826603,30078.773485553076,79.9702574435437
1751378400000,30078.773485553076,30132.125581924207,30105.44172733518,30119.711482042712,72.84514698959148
1751378700000,30119.711482042712,30142.54870163191,30121.56036089733,30131.162384255626,62.46205646173189
1751379000000,30131.162384255626,30129.549516876617,30108.291271223752,30120.007438917273,66.43511623967618
1751379300000,30120.007438917273,30106.343334898007,30085.957976789152,30096.18137169416,61.07741272150931
1751379600000,30096.18137169416,30103.869161642935,30084.270533913706,30091.667183233094,89.06401717501397
1751379900000,30091.667183233094,30121.636886402004,30094.664825172098,30102.00065742622,50.86211111662662
1751380200000,30102.00065742622,30117.764757320972,30095.916260663533,30103.545921183606,74.57260719952342
1751380500000,30103.545921183606,30101.382900698904,30077.512765947864,30082.67339160346,23.339136855178154
1751380800000,30082.67339160346,30086.81729555678,30063.583342311027,30072.900691391096,43.30832123260998
1751381100000,30072.900691391096,30109.71673548744,30081.598892536615,30100.236051854085,36.3282554266365
1751381400000,30100.236051854085,30115.68605734801,30088.275483418976,30105.745356112428,43.918028064143144
1751381700000,30105.745356112428,30102.283433587916,30086.450352983655,30093.20492472895,23.4777700509674
1751382000000,30093.20492472895,30102.753811949202,30089.89748866878,30096.19798303276,72.72949924293553
1751382300000,30096.19798303276,30097.028126948615,30074.87071885561,30084.788616911028,60.26542055358854
1751382600000,30084.788616911028,30106.99059732748,30072.03483357724,30090.40801818302,98.23232404155446
1751382900000,30090.40801818302,30102.25543785535,30073.807671611503,30089.90618561164,63.60935385157125
1751383200000,30089.90618561164,30080.049724597724,30066.171609099947,30074.314135853296,52.85841716353605
1751383500000,30074.314135853296,30074.056068337577,30060.24719318964,30065.537091051607,67.73218565789855
1751383800000,30065.537091051607,30056.146846850872,30035.310749292486,30049.234399531117,59.331563192529515
1751384100000,30049.234399531117,30039.168380356383,30009.21672430816,30022.01887474027,55.780008515228275
1751384400000,30022.01887474027,30015.680288085103,29994.315042940507,30006.87374874158,84.34545780494835
1751384700000,30006.87374874158,30007.489531129704,29984.194238916338,29992.57252349924,59.88230623403188
1751385000000,29992.57252349924,30034.849580519975,30017.993422587737,30029.648940754556,15.627310384825925
1751385300000,30029.648940754556,30042.276252412714,30008.891894267967,30025.965559827746,97.82338395915414
1751385600000,30025.965559827746,30052.716561514495,30039.280220312303,30046.55299390711,12.994250211045543
1751385900000,30046.55299390711,30071.10593379385,30036.780169557664,30053.890996394355,32.108435016925085
1751386200000,30053.890996394355,30063.594601030014,30025.962412108605,30045.283371041733,24.859382481424735
1751386500000,30045.283371041733,30064.407324656582,30032.479047082626,30051.118135281526,94.44140168335623
1751386800000,30051.118135281526,30106.478166129487,30083.766818550732,30096.08246584885,37.86470098842517
1751387100000,30096.08246584885,30134.129074979282,30104.173486671098,30116.502347595226,61.074633509722055
1751387400000,30116.502347595226,30119.91089171469,30082.17283878194,30102.03815622447,78.51867670996346
1751387700000,30102.03815622447,30116.910360416165,30084.270007330666,30103.03125255838,96.79133551284109
1751388000000,30103.03125255838,30097.42871395102,30072.698858295335,30082.38431649833,65.54474899162653
1751388300000,30082.38431649833,30102.184380853032,30070.79857514373,30083.32569773843,80.3413440106675
1751388600000,30083.32569773843,30092.149715092804,30064.69610256932,30073.530789457727,34.12794048749055
1751388900000,30073.530789457727,30115.03440760342,30085.488389527993,30098.79988203741,32.981533778739454
1751389200000,30098.79988203741,30098.61101704376,30072.2891430526,30080.588880786378,80.63020659040497
1751389500000,30080.588880786378,30092.296937269813,30061.940235856073,30076.099413459473,44.72015730775484
1751389800000,30076.099413459473,30100.82584127405,30075.527058142652,30084.6363096588,90.88531304767096
1751390100000,30084.6363096588,30112.499949593057,30092.294713251886,30102.624418891934,47.07001653119297
1751390400000,30102.624418891934,30110.38287900394,30083.073759501527,30099.19535013121,82.47334472648811
1751390700000,30099.19535013121,30083.614667996244,30058.567735406523,30077.986080376904,15.035487292386993
1751391000000,30077.986080376904,30102.795029280627,30084.83123608966,30095.510780271474,62.95923180710902
1751391300000,30095.510780271474,30096.176133780216,30070.708653954458,30085.88907538966,83.3575464056199
1751391600000,30085.88907538966,30098.3059367707,30080.14581519273,30085.7867883904,35.3061286903556
1751391900000,30085.7867883904,30109.819731659067,30084.681970825284,30103.20285728831,80.3273663135361
1751392200000,30103.20285728831,30114.63760572348,30088.936854664396,30097.735899451425,66.11436306728535
1751392500000,30097.735899451425,30129.83930104721,30106.552468214726,30119.331466553085,87.56029084615666
1751392800000,30119.331466553085,30120.161172065807,30095.69296053885,30106.760575298664,60.885342696070616
1751393100000,30106.760575298664,30106.233385935284,30080.00539517487,30092.03458527443,22.812809976939633
1751393400000,30092.03458527443,30117.055125141247,30093.36355350385,30102.69839806408,46.8925176404344
1751393700000,30102.69839806408,30109.018150238084,30087.530342375543,30095.582610929338,85.34456592957577
1751394000000,30095.582610929338,30084.80755861909,30063.987474150974,30079.7062128111,35.343226678795304
1751394300000,30079.7062128111,30069.434983699008,30039.25534527883,30050.609502959982,94.76394656160227
1751394600000,30050.609502959982,30062.021543770807,30036.70335785747,30055.864595202507,37.76834003914574
1751394900000,30055.864595202507,30065.251063245156,30038.761885147178,30046.13341971058,60.709029293078245
1751395200000,30046.13341971058,30042.662300827287,30017.53221517302,30024.1344921569,48.64611881090324
1751395500000,30024.1344921569,30038.37480682295,30020.276104430195,30029.331907907774,43.61351356081047
1751395800000,30029.331907907774,30035.829648344607,30006.055646146327,30017.306406026295,60.51478096788907
1751396100000,30017.306406026295,30052.477070721252,30028.333121856936,30035.128841225986,51.859309129364604
1751396400000,30035.128841225986,30051.159723727884,30025.913044113528,30045.644050999166,54.603385906875005
1751396700000,30045.644050999166,30073.022109154354,30044.668829776292,30055.361235517812,58.55362132364277
1751397000000,30055.361235517812,30064.538341257947,30049.042997983874,30055.315538797524,31.36637297057644
1751397300000,30055.315538797524,30043.707032826456,30025.45049502639,30034.50057583885,41.064885785892706
1751397600000,30034.50057583885,30007.848587932778,29983.94650460705,30000.080265500656,77.39186854077997
1751397900000,30000.080265500656,29995.186359633663,29971.132475705108,29985.36382639629,33.22879176278653
1751398200000,29985.36382639629,30015.395176646634,29986.80887324082,29995.640527841642,76.34653644891695
1751398500000,29995.640527841642,30012.714102512404,29982.52161171636,30001.90991598868,31.209195252163024
1751398800000,30001.90991598868,29999.16686617005,29976.835750074326,29984.4571975267,85.85194712632061
1751399100000,29984.4571975267,29991.15875382125,29967.12966610835,29980.136871906878,87.91608624528548
1751399400000,29980.136871906878,29993.881885443436,29975.68361342438,29987.002143714708,85.68096970454906
1751399700000,29987.002143714708,29986.68729889375,29963.671987842295,29977.802853812926,83.97408830026592
1751400000000,29977.802853812926,29984.357778859612,29948.748789818954,29967.258262590996,36.779391842853826
1751400300000,29967.258262590996,29976.63933303434,29946.796533777415,29959.30830183726,82.00607841369258
1751400600000,29959.30830183726,29954.747630016514,29941.379894568854,29947.681219042723,69.3191173690676
1751400900000,29947.681219042723,29941.639946773907,29918.083080493536,29934.71090991913,73.2601229787021
1751401200000,29934.71090991913,29962.638255929367,29940.68129269284,29946.633121491883,57.65799064838578
1751401500000,29946.633121491883,29931.66609048516,29911.96355113537,29925.41968760152,89.6478226784894
1751401800000,29925.41968760152,29945.455052426274,29914.399053432593,29926.307640031686,56.437502144668706
1751402100000,29926.307640031686,29956.490957699945,29919.859034344823,29939.69257552775,15.546091528605306
1751402400000,29939.69257552775,29940.53281571407,29910.836183445546,29922.972589864316,12.809038141954382
1751402700000,29922.972589864316,29936.104179568,29910.10419503543,29922.64706576702,96.64980008358057
1751403000000,29922.64706576702,29939.277971989173,29921.352041791288,29931.190462567043,69.39979226772925
1751403300000,29931.190462567043,29917.719189146705,29903.413086201865,29909.768360626735,95.09843368519766
1751403600000,29909.768360626735,29943.206104856912,29922.023943697488,29937.811786152433,46.833163398428084
1751403900000,29937.811786152433,29923.773925109774,29905.793453511254,29915.69571384972,54.48167227216224
1751404200000,29915.69571384972,29922.023087418733,29898.760134630662,29909.95077532339,91.46649598703705
1751404500000,29909.95077532339,29920.512574077038,29899.6713897331,29905.6598306501,46.950567602535045
1751404800000,29905.6598306501,29927.930346093384,29906.170005405984,29914.276332236594,34.211107040585425
1751405100000,29914.276332236594,29934.599011701903,29903.40437762685,29919.45751510262,46.93512697810006
1751405400000,29919.45751510262,29948.765891080126,29916.740054895497,29930.90590426748,54.297345421788904
1751405700000,29930.90590426748,29936.73767331735,29914.29095394113,29928.86775573298,13.619409665909643
1751406000000,29928.86775573298,29969.66326722055,29951.55791972889,29959.288311424778,24.11849719958179
1751406300000,29959.288311424778,30004.033403423735,29967.19182271375,29985.073922305557,56.3707167838076
1751406600000,29985.073922305557,29978.649770135744,29951.02180229109,29966.631701569604,78.0649748171462
1751406900000,29966.631701569604,29974.035287494382,29943.928232955768,29962.35874530135,56.292015734261874
1751407200000,29962.35874530135,29985.60607408433,29960.976985990805,29968.020892326527,20.183355463857126
1751407500000,29968.020892326527,29978.34505414094,29958.190440729668,29963.259218420706,99.52875753107122
1751407800000,29963.259218420706,30004.983812883776,29973.593173989226,29988.286791178383,96.4803002894711
1751408100000,29988.286791178383,30006.038521905,29974.032978808485,29986.5931065322,36.26201264666419
1751408400000,29986.5931065322,30001.093680300368,29979.811279230576,29995.308009544256,67.7238175287824
1751408700000,29995.308009544256,29999.430688000728,29970.131537278092,29988.010820594165,18.810348519699172
1751409000000,29988.010820594165,30010.768858019226,29989.630712227063,29996.305704144885,98.79513507480573
1751409300000,29996.305704144885,30000.98576204916,29978.482834809467,29991.898129465888,60.61664733096792
1751409600000,29991.898129465888,30010.404888711255,29976.158074173523,29993.60713129298,24.9967734218893
1751409900000,29993.60713129298,30012.55358621328,29989.232761468153,29994.98682259431,65.73292455230305
1751410200000,29994.98682259431,30071.07348060107,30038.179645107208,30051.595014995615,36.17209136033583
1751410500000,30051.595014995615,30076.776517290786,30050.052155669448,30059.289211191346,80.46144462870677
1751410800000,30059.289211191346,30078.966504344207,30054.862705786934,30072.79536995357,49.87512782169043
1751411100000,30072.79536995357,30103.95368284073,30076.07455598362,30087.443781148715,94.85493882054082
1751411400000,30087.443781148715,30131.304452955035,30105.31913566398,30117.7844251521,17.521491894109495
1751411700000,30117.7844251521,30143.998473698346,30123.93405413183,30132.67239718454,47.355679746873065
1751412000000,30132.67239718454,30163.752723852347,30149.61396156906,30155.042817005273,53.12285172885033
1751412300000,30155.042817005273,30178.85800350338,30147.7851308706,30163.479105347633,33.42487012887531
1751412600000,30163.479105347633,30160.75539590334,30129.461476712117,30145.270857865184,28.101436670167743
1751412900000,30145.270857865184,30133.437209367778,30107.091042632874,30121.61855247196,12.688223913892372
1751413200000,30121.61855247196,30144.829610509463,30114.371609847618,30126.208854174394,48.23902972187861
1751413500000,30126.208854174394,30116.6245494142,30097.068550525688,30104.95214371284,80.51390808452896
1751413800000,30104.95214371284,30112.07448727188,30085.945880046784,30105.098056175135,43.72740211807103
1751414100000,30105.098056175135,30092.24582908467,30071.339283387493,30079.42402118339,26.86891108857573
1751414400000,30079.42402118339,30105.10982626652,30079.850363813413,30092.965306746355,52.73884830826762
1751414700000,30092.965306746355,30152.622402846508,30121.874018460487,30134.29060215827,66.60228956823553
1751415000000,30134.29060215827,30166.636687738286,30143.40721147663,30154.071267893814,34.480457167578955
1751415300000,30154.071267893814,30151.423076576786,30136.002195987774,30141.068238392534,77.19359488890395
1751415600000,30141.068238392534,30162.147875906365,30131.079916801165,30143.79946030477,92.17414809202009
1751415900000,30143.79946030477,30162.175446254852,30145.095767186463,30155.209902553965,22.09865470379136
1751416200000,30155.209902553965,30155.847244838285,30131.947458812232,30144.32215420671,84.13312921500595
1751416500000,30144.32215420671,30144.396686086337,30129.117114876644,30135.104679725897,16.064539348608733
1751416800000,30135.104679725897,30179.76935202213,30154.78988849089,30166.17096074527,87.05866515977658
1751417100000,30166.17096074527,30218.31386234517,30181.741286699005,30199.52728212418,20.277692981746817
1751417400000,30199.52728212418,30216.491273631018,30199.40298608257,30206.103250657045,47.2087592100861
1751417700000,30206.103250657045,30215.470068143644,30189.83689994564,30205.183284190476,98.26236896745162
1751418000000,30205.183284190476,30226.146243978154,30214.730720166168,30220.46661342805,17.93862665200998
1751418300000,30220.46661342805,30248.26123722509,30218.60871521068,30233.500152276767,97.11581809716384
1751418600000,30233.500152276767,30241.262015371154,30214.51138373962,30228.165975710523,25.200849234128338
